@RELATION full_data_modified

@ATTRIBUTE price NUMERIC
@ATTRIBUTE retail_price NUMERIC
@ATTRIBUTE uses_ad_boosts NUMERIC
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE badges_count NUMERIC
@ATTRIBUTE badge_local_product NUMERIC
@ATTRIBUTE badge_product_quality NUMERIC
@ATTRIBUTE badge_fast_shipping NUMERIC
@ATTRIBUTE product_variation_inventory NUMERIC
@ATTRIBUTE shipping_option_price NUMERIC
@ATTRIBUTE shipping_is_express NUMERIC
@ATTRIBUTE countries_shipped_to NUMERIC
@ATTRIBUTE inventory_total NUMERIC
@ATTRIBUTE merchant_rating_count NUMERIC
@ATTRIBUTE merchant_rating NUMERIC
@ATTRIBUTE merchant_has_profile_picture NUMERIC
@ATTRIBUTE size_encoded NUMERIC
@ATTRIBUTE price_converted NUMERIC
@ATTRIBUTE color_encoded NUMERIC
@ATTRIBUTE units_sold_categories NUMERIC
@ATTRIBUTE rating_five_proportion NUMERIC
@ATTRIBUTE rating_four_proportion NUMERIC
@ATTRIBUTE rating_three_proportion NUMERIC
@ATTRIBUTE rating_two_proportion NUMERIC
@ATTRIBUTE rating_one_proportion NUMERIC

@DATA
11.0,11,1,3.59,0,0,0,0,50,2,0,44,50,246312,4.203725356458476,0,3,12.1,4,Stable,0.3875094055680963,0.19939804364183597,0.17908201655379985,0.08653122648607976,0.1474793077501881
2.0,2,1,2.57,0,0,0,0,5,1,0,30,50,12919,4.024460097530769,0,2,2.2,69,Slow,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.42857142857142855
14.0,12,1,3.61,0,0,0,0,50,3,0,32,50,14553,3.915275200989487,0,3,15.400000000000002,69,Hot,0.38125954846375826,0.20726531997962994,0.18638601256153453,0.08589373620777457,0.13919538278730267
7.0,26,0,3.86,0,0,0,0,50,2,0,33,50,5534,3.999819298879653,0,2,7.700000000000001,60,Hot,0.4823135755258126,0.1907265774378585,0.14340344168260039,0.06835564053537285,0.11520076481835564
8.0,7,1,3.66,0,0,0,0,50,3,0,41,50,8563,3.89711549690529,0,8,8.8,4,Hot,0.42535787321063395,0.17859577368779822,0.16768916155419222,0.08316291751874574,0.14519427402862986
13.0,11,1,3.87,0,0,0,0,48,3,0,37,50,16447,4.030461482337205,0,3,14.3,56,Hot,0.4478213108751373,0.23581105822043208,0.15342365433906993,0.06517759062614427,0.09776638593921641
8.0,7,0,4.13,0,0,0,0,50,2,0,31,50,7356,4.053017944535074,1,1,8.8,25,Hot,0.5373475609756098,0.22560975609756098,0.12347560975609756,0.06021341463414634,0.053353658536585365
8.0,68,0,5.0,0,0,0,0,50,3,0,43,50,626,3.916932907348243,0,2,8.8,60,Slow,nan,nan,nan,nan,nan
11.0,10,1,3.8,0,0,0,0,20,3,0,31,50,3762,3.7974481658692185,0,2,12.1,24,Stable,0.4666666666666667,0.16,0.16,0.13333333333333333,0.08
5.0,5,0,3.97,0,0,0,0,50,2,0,45,50,10600,3.8675471698113206,0,2,5.5,67,Slow,0.5333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.13333333333333333
5.75,16,1,4.26,0,0,0,0,50,2,0,32,50,36,4.444444444444445,0,8,6.325,4,Slow,0.6666666666666666,0.14814814814814814,0.07407407407407407,0.0,0.1111111111111111
8.0,7,1,3.32,0,0,0,0,31,3,0,48,50,4178,3.9375299186213497,0,4,8.8,24,Stable,0.32705248990578734,0.1641991924629879,0.1911170928667564,0.13324360699865412,0.18438761776581428
6.0,7,1,4.0,0,0,0,0,50,2,0,45,50,139788,4.166509285489456,0,2,6.6000000000000005,11,Slow,0.5,0.25,0.0,0.25,0.0
11.0,19,1,3.78,0,0,0,0,50,2,0,41,50,4336,4.003228782287823,0,2,12.1,56,Hot,0.48882374496152436,0.16819347746427263,0.12422132649322096,0.07365335287651155,0.14510809820447051
5.65,6,1,3.96,0,0,0,0,17,2,0,23,50,12309,4.045170200666179,1,3,6.215000000000001,4,Stable,0.524390243902439,0.15853658536585366,0.17073170731707318,0.04878048780487805,0.0975609756097561
8.0,8,0,4.14,0,0,0,0,50,3,0,41,50,9678,3.799958669146518,0,3,8.8,60,Stable,0.5477477477477477,0.21981981981981982,0.12252252252252252,0.04144144144144144,0.06846846846846846
5.0,5,0,3.6,0,0,0,0,7,2,0,20,50,5995,4.028857381150959,0,1,5.5,60,Stable,0.4036697247706422,0.1913499344692005,0.17038007863695936,0.07208387942332896,0.16251638269986893
11.0,10,1,4.05,0,0,0,0,50,2,0,45,50,5816,3.936382393397524,0,3,12.1,4,Hot,0.5098039215686274,0.222447599729547,0.14807302231237324,0.04935767410412441,0.07031778228532792
49.0,42,0,4.67,1,0,0,1,2,12,1,41,2,29977,4.223137738933182,0,8,53.900000000000006,55,Slow,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
5.0,5,1,4.83,0,0,0,0,1,2,0,40,50,231,3.038961038961039,0,1,5.5,53,Slow,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0
4.66,11,1,2.92,0,0,0,0,50,1,0,41,50,8443,4.2757313751036365,0,5,5.126,4,Slow,0.375,0.0,0.16666666666666666,0.08333333333333333,0.375
19.0,17,1,3.4,0,0,0,0,49,5,0,21,50,18762,3.760579895533525,1,1,20.9,26,Stable,0.3764705882352941,0.17254901960784313,0.1450980392156863,0.09019607843137255,0.21568627450980393
23.0,118,0,3.86,0,0,0,0,50,6,0,54,50,8117,4.064925465073303,0,3,25.3,43,Slow,0.5338983050847458,0.13559322033898305,0.13559322033898305,0.05084745762711865,0.1440677966101695
9.0,10,1,3.84,0,0,0,0,2,3,0,39,50,1078,3.651205936920223,0,8,9.9,60,Slow,0.5294117647058824,0.11764705882352941,0.1568627450980392,0.058823529411764705,0.13725490196078433
6.0,34,0,3.41,0,0,0,0,50,2,0,43,50,2044,4.00293542074364,0,2,6.6000000000000005,46,Stable,0.330188679245283,0.1792452830188679,0.20754716981132076,0.1320754716981132,0.1509433962264151
14.0,92,0,3.92,0,0,0,0,50,4,0,40,50,7328,4.227620087336245,0,3,15.400000000000002,53,Slow,0.32,0.44,0.16,0.0,0.08
22.0,19,1,3.66,0,0,0,0,50,6,0,38,50,4107,4.09690771852934,0,2,24.200000000000003,19,Hot,0.41795104261106075,0.19764279238440616,0.1541251133272892,0.08522212148685404,0.14505893019038985
8.0,7,1,2.98,0,0,0,0,20,2,0,36,50,942,3.475583864118896,0,2,8.8,24,Stable,0.3333333333333333,0.08333333333333333,0.1574074074074074,0.08333333333333333,0.3425925925925926
16.0,14,0,4.34,1,0,1,0,50,4,0,47,50,17621,4.301174734691561,0,1,17.6,4,Hot,0.6419512195121951,0.1889430894308943,0.08943089430894309,0.02959349593495935,0.05008130081300813
14.0,12,0,3.74,0,0,0,0,43,3,0,26,50,32858,3.88553776857995,0,8,15.400000000000002,60,Stable,0.4329896907216495,0.20103092783505155,0.16323024054982818,0.07903780068728522,0.12371134020618557
16.0,16,0,5.0,0,0,0,0,10,5,0,32,50,693,4.303030303030303,0,8,17.6,58,Slow,nan,nan,nan,nan,nan
8.0,8,0,4.18,0,0,0,0,48,2,0,15,50,5226,4.005740528128588,0,1,8.8,24,Stable,0.5763473053892215,0.18862275449101795,0.12724550898203593,0.04940119760479042,0.058383233532934134
9.0,8,1,4.22,0,0,0,0,50,3,0,43,50,14275,4.091418563922942,0,3,9.9,11,Stable,0.5695284159613059,0.22370012091898428,0.11608222490931076,0.04353083434099154,0.0471584038694075
14.0,12,0,4.23,1,0,1,0,50,4,0,33,50,3520,4.169886363636364,0,2,15.400000000000002,4,Slow,0.6307692307692307,0.12307692307692308,0.15384615384615385,0.03076923076923077,0.06153846153846154
11.0,10,1,3.76,0,0,0,0,27,3,0,36,50,55499,4.138885385322258,0,4,12.1,60,Hot,0.4282018111254851,0.21216041397153945,0.1630012936610608,0.08344113842173351,0.11319534282018111
15.0,109,0,3.96,0,0,0,0,50,4,0,36,50,51369,3.9682688002491777,1,2,16.5,4,Stable,0.4973821989528796,0.21727748691099477,0.1256544502617801,0.06544502617801047,0.09424083769633508
5.75,5,1,5.0,0,0,0,0,5,2,0,139,50,3,2.333333333333333,0,1,6.325,60,Slow,nan,nan,nan,nan,nan
9.0,8,1,3.29,0,0,0,0,44,3,0,28,50,88193,4.080890773644167,1,8,9.9,53,Stable,0.40404040404040403,0.12121212121212122,0.10101010101010101,0.1111111111111111,0.26262626262626265
6.0,6,0,3.21,0,0,0,0,50,2,0,24,50,5914,4.155393980385526,0,2,6.6000000000000005,4,Stable,0.32320441988950277,0.16574585635359115,0.143646408839779,0.13259668508287292,0.23480662983425415
8.0,7,0,4.09,0,0,0,0,50,2,0,21,50,4019,3.9609355561084847,0,2,8.8,4,Hot,0.5758969641214351,0.16191352345906163,0.12695492180312787,0.04415823367065318,0.09107635694572216
5.73,5,1,3.69,0,0,0,0,50,1,0,58,50,3396,4.2794464075382805,0,8,6.303000000000001,69,Stable,0.45054945054945056,0.16483516483516483,0.14835164835164835,0.09340659340659341,0.14285714285714285
8.0,7,0,3.9,0,0,0,0,2,2,0,18,50,9492,4.130004214075011,0,1,8.8,60,Hot,0.4818918918918919,0.1972972972972973,0.15297297297297296,0.06972972972972973,0.0981081081081081
11.0,10,1,3.35,0,0,0,0,50,2,0,33,50,3668,3.895038167938931,0,2,12.1,67,Stable,0.3176470588235294,0.18823529411764706,0.2,0.11764705882352941,0.17647058823529413
8.0,7,1,3.67,0,0,0,0,20,3,0,37,50,519,3.791907514450867,0,2,8.8,13,Slow,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0
7.0,17,0,5.0,0,0,0,0,2,2,0,21,50,46,3.608695652173913,0,8,7.700000000000001,25,Slow,1.0,0.0,0.0,0.0,0.0
4.0,6,0,4.0,0,0,0,0,50,1,0,30,50,13665,4.094694474935968,1,2,4.4,52,Hot,0.5014185046215796,0.21332479180012812,0.14688386565388487,0.060858424087123636,0.07751441383728379
13.0,11,0,3.22,0,0,0,0,50,3,0,41,50,111,3.8018018018018016,0,8,14.3,0,Slow,0.5555555555555556,0.0,0.0,0.0,0.4444444444444444
12.0,85,1,4.15,0,0,0,0,50,3,0,40,50,15551,4.2336827213684005,0,2,13.2,42,Stable,0.5686274509803921,0.19607843137254902,0.12418300653594772,0.0392156862745098,0.0718954248366013
5.78,50,1,3.55,0,0,0,0,50,1,0,10,50,27175,3.966034958601656,0,1,6.3580000000000005,25,Stable,0.4132420091324201,0.16210045662100456,0.16095890410958905,0.08789954337899543,0.17579908675799086
5.86,11,0,4.28,1,0,1,0,50,2,0,29,50,904,4.264380530973451,0,8,6.446000000000001,4,Stable,0.60546875,0.2109375,0.08984375,0.048828125,0.044921875
9.0,22,0,3.82,0,0,0,0,50,3,0,18,50,9177,3.8740329083578513,0,1,9.9,11,Hot,0.4790322580645161,0.1736559139784946,0.15053763440860216,0.08655913978494624,0.11021505376344086
3.87,4,0,3.34,0,0,0,0,1,1,0,22,50,3117,4.127366057106192,0,1,4.257000000000001,25,Stable,0.35106382978723405,0.13829787234042554,0.20212765957446807,0.11702127659574468,0.19148936170212766
9.0,38,0,4.52,1,0,1,0,50,3,0,55,50,27740,4.380173035328046,1,2,9.9,60,Stable,0.6923076923076923,0.20512820512820512,0.05128205128205128,0.028846153846153848,0.022435897435897436
5.74,5,1,3.38,0,0,0,0,1,2,0,30,50,66644,4.137581777804454,1,1,6.314000000000001,69,Slow,0.41379310344827586,0.10344827586206896,0.1896551724137931,0.034482758620689655,0.25862068965517243
9.0,8,1,4.06,0,0,0,0,28,3,0,23,50,12309,4.045170200666179,1,3,9.9,3,Hot,0.5444579780755177,0.18453105968331304,0.1364190012180268,0.05602923264311815,0.07856272838002436
8.0,55,0,5.0,0,0,0,0,50,3,0,63,50,6348,4.248582230623819,0,3,8.8,60,Slow,1.0,0.0,0.0,0.0,0.0
3.68,4,0,3.71,0,0,0,0,1,1,0,38,50,105015,3.789601485502071,0,1,4.048000000000001,11,Slow,0.42857142857142855,0.16666666666666666,0.21428571428571427,0.07142857142857142,0.11904761904761904
4.86,8,1,3.89,0,0,0,0,1,1,0,38,50,21842,3.7899001922900832,1,1,5.346000000000001,60,Stable,0.4782608695652174,0.2,0.17391304347826086,0.02608695652173913,0.12173913043478261
12.0,11,1,3.29,0,0,0,0,50,3,0,36,50,28,3.4642857142857144,0,8,13.2,4,Slow,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285
15.0,25,1,3.3,0,0,0,0,49,4,0,25,50,1335,3.949063670411985,0,4,16.5,24,Stable,0.3161764705882353,0.1642156862745098,0.22303921568627452,0.10049019607843138,0.19607843137254902
3.91,4,1,3.73,0,0,0,0,50,1,0,48,50,32168,3.884543645859239,0,2,4.301,69,Stable,0.4413793103448276,0.20689655172413793,0.12413793103448276,0.09655172413793103,0.1310344827586207
11.0,14,0,3.16,0,0,0,0,9,3,0,94,50,38985,4.064229831986662,0,3,12.1,4,Slow,0.2894736842105263,0.18421052631578946,0.18421052631578946,0.07894736842105263,0.2631578947368421
11.0,84,0,3.46,0,0,0,0,50,3,0,40,50,90105,4.201298485100716,1,3,12.1,45,Slow,0.4107142857142857,0.16071428571428573,0.14285714285714285,0.05357142857142857,0.23214285714285715
8.0,30,1,4.18,0,0,0,0,50,2,0,33,50,25356,3.9025477204606407,0,2,8.8,24,Hot,0.5747041420118343,0.20266272189349113,0.11464497041420119,0.040680473372781065,0.0673076923076923
14.0,12,1,4.36,1,0,1,0,50,3,0,38,50,22765,4.238172633428508,0,2,15.400000000000002,4,Hot,0.6323383084577114,0.19900497512437812,0.09950248756218906,0.034328358208955224,0.03482587064676617
6.0,11,0,4.0,0,0,0,0,50,2,0,25,50,3245,3.774114021571649,0,8,6.6000000000000005,2,Slow,0.6,0.14285714285714285,0.05714285714285714,0.05714285714285714,0.14285714285714285
6.0,6,0,4.18,0,0,0,0,5,2,0,37,50,17738,3.9359003269816215,0,1,6.6000000000000005,69,Stable,0.5994318181818182,0.16761363636363635,0.11363636363636363,0.048295454545454544,0.07102272727272728
12.0,11,1,3.0,0,0,0,0,10,3,0,25,50,366,3.9754098360655736,0,8,13.2,60,Slow,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333
3.88,4,0,3.47,0,0,0,0,1,1,0,38,50,5654,3.9587902370003536,0,1,4.268,53,Slow,0.4117647058823529,0.14705882352941177,0.17647058823529413,0.029411764705882353,0.23529411764705882
8.0,7,0,3.96,0,0,0,0,50,2,0,20,50,12476,3.9987976915678094,0,2,8.8,39,Hot,0.5206062217495347,0.17947354427014092,0.1377293273065674,0.06434458920499866,0.09784631746875831
12.0,48,1,3.98,0,0,0,0,50,3,0,43,50,42919,4.105967054218412,0,2,13.2,67,Stable,0.48854961832061067,0.22137404580152673,0.16030534351145037,0.04580152671755725,0.08396946564885496
5.65,33,0,3.39,0,0,0,0,50,2,0,41,50,37956,4.030377278954579,0,3,6.215000000000001,2,Stable,0.3489583333333333,0.17708333333333334,0.17708333333333334,0.10416666666666667,0.19270833333333334
11.0,11,0,4.46,1,0,1,0,50,3,0,41,50,9002,4.0146634081315264,1,3,12.1,56,Stable,0.6774193548387096,0.18433179723502305,0.08294930875576037,0.027649769585253458,0.027649769585253458
12.0,11,0,3.82,0,0,0,0,50,3,0,41,50,18831,3.978864638096755,1,2,13.2,53,Stable,0.441588785046729,0.23598130841121495,0.1378504672897196,0.07009345794392523,0.11448598130841121
9.0,8,1,4.13,0,0,0,0,3,3,0,47,50,3769,4.239851419474662,0,8,9.9,4,Slow,0.5652173913043478,0.17391304347826086,0.17391304347826086,0.0,0.08695652173913043
8.0,58,0,3.45,0,0,0,0,5,3,0,43,50,4632,4.192789291882556,0,2,8.8,24,Stable,0.3130434782608696,0.225,0.20652173913043478,0.10760869565217392,0.14782608695652175
8.0,17,1,3.39,0,0,0,0,1,2,0,41,50,73271,3.954443094812409,1,8,8.8,24,Stable,0.3926940639269406,0.1506849315068493,0.136986301369863,0.091324200913242,0.228310502283105
5.79,5,0,3.78,0,0,0,0,6,2,0,47,50,3566,3.7324733595064497,0,2,6.369000000000001,60,Stable,0.4598825831702544,0.1898238747553816,0.15166340508806261,0.07240704500978473,0.12622309197651663
8.0,16,0,3.27,0,0,0,0,12,2,0,18,50,9177,3.8740329083578513,0,2,8.8,60,Hot,0.35304198800342756,0.16023993144815768,0.14224507283633248,0.09682947729220223,0.24764353041988005
2.79,13,1,4.0,0,0,0,0,35,1,0,48,50,1309,4.2452253628724215,0,1,3.0690000000000004,25,Slow,0.5,0.0,0.5,0.0,0.0
9.0,84,1,3.73,0,0,0,0,15,3,0,43,50,35679,3.909778861515177,0,2,9.9,46,Slow,0.3902439024390244,0.1951219512195122,0.2682926829268293,0.04878048780487805,0.0975609756097561
8.0,7,0,3.68,0,0,0,0,50,3,0,24,50,3771,3.881463802704853,0,2,8.8,43,Hot,0.4521091811414392,0.1687344913151365,0.13846153846153847,0.08387096774193549,0.15682382133995038
5.65,7,0,4.24,0,0,0,0,12,2,0,40,50,7627,4.04772518683624,0,4,6.215000000000001,39,Stable,0.5736677115987461,0.21630094043887146,0.11598746081504702,0.05956112852664577,0.034482758620689655
4.86,5,1,3.79,0,0,0,0,1,1,0,20,50,2707,4.189139268562985,0,1,5.346000000000001,60,Stable,0.475,0.175,0.14,0.08,0.13
6.0,8,1,3.82,0,0,0,0,4,2,0,54,50,3218,4.170602858918583,0,2,6.6000000000000005,24,Stable,0.4435946462715105,0.2179732313575526,0.13766730401529637,0.11281070745697896,0.08795411089866156
6.0,9,0,4.01,0,0,0,0,50,2,0,35,50,2505,4.092215568862276,0,2,6.6000000000000005,4,Stable,0.535031847133758,0.18046709129511676,0.1316348195329087,0.06581740976645435,0.0870488322717622
8.0,9,0,4.22,0,0,0,0,50,2,0,39,50,14974,4.192800854815013,0,2,8.8,53,Stable,0.6006441223832528,0.18840579710144928,0.10628019323671498,0.043478260869565216,0.061191626409017714
11.0,50,0,3.45,0,0,0,0,50,2,0,43,50,36361,3.967520145210528,0,3,12.1,4,Stable,0.35097813578826237,0.18872266973532797,0.17836593785960875,0.12313003452243959,0.15880322209436135
9.0,17,0,3.93,0,0,0,0,23,3,0,59,50,16091,4.343235348952831,0,2,9.9,24,Hot,0.4633821571238349,0.2334664891256103,0.15446071904127828,0.06480248557478917,0.08388814913448735
8.0,84,0,3.74,0,0,0,0,50,3,0,63,50,30225,4.267890818858561,0,4,8.8,58,Stable,0.43097014925373134,0.19402985074626866,0.17164179104477612,0.08582089552238806,0.11753731343283583
12.0,11,1,3.8,0,0,0,0,25,3,0,49,50,55670,4.1214837434884135,1,3,13.2,4,Hot,0.45111326234269117,0.2042594385285576,0.15343659244917715,0.07308809293320426,0.1181026137463698
14.0,37,0,3.85,0,0,0,0,50,4,0,41,50,139223,3.933581376640354,0,3,15.400000000000002,43,Stable,0.44786729857819907,0.24170616113744076,0.13033175355450238,0.07345971563981042,0.1066350710900474
8.0,7,0,4.07,0,0,0,0,1,3,0,33,50,360,4.230555555555555,0,2,8.8,4,Slow,0.6428571428571429,0.0,0.21428571428571427,0.07142857142857142,0.07142857142857142
8.0,7,0,3.09,0,0,0,0,50,3,0,37,50,2076,4.097302504816955,1,2,8.8,69,Stable,0.2997032640949555,0.13649851632047477,0.18100890207715134,0.11869436201780416,0.26409495548961426
7.0,6,0,3.44,0,0,0,0,5,2,0,47,50,3566,3.7324733595064497,0,2,7.700000000000001,53,Stable,0.3800217155266015,0.16178067318132464,0.16503800217155265,0.0998914223669924,0.19326818675352878
7.0,26,0,3.59,0,0,0,0,50,2,0,33,50,5534,3.999819298879653,0,2,7.700000000000001,53,Stable,0.4254062038404727,0.14918759231905465,0.1757754800590842,0.0915805022156573,0.15805022156573117
16.0,111,1,4.05,0,0,0,0,50,4,0,44,50,20387,4.1934566145092464,0,2,17.6,3,Stable,0.553448275862069,0.1879310344827586,0.11724137931034483,0.039655172413793106,0.10172413793103448
11.0,24,0,3.78,0,0,0,0,50,2,0,41,50,50864,4.079643755898081,1,2,12.1,69,Stable,0.46652267818574517,0.17494600431965443,0.1490280777537797,0.08855291576673865,0.12095032397408208
9.0,65,0,4.09,0,0,0,0,13,3,0,94,50,38985,4.064229831986662,0,4,9.9,4,Stable,0.5403846153846154,0.2173076923076923,0.1076923076923077,0.057692307692307696,0.07692307692307693
5.0,28,1,3.29,0,0,0,0,1,2,0,26,50,4435,3.696054114994363,0,8,5.5,11,Stable,0.33790849673202616,0.16666666666666666,0.16732026143790849,0.1,0.2281045751633987
16.0,14,1,4.52,3,1,1,1,50,6,1,43,50,6033,4.254433946626886,0,8,17.6,58,Stable,0.7137681159420289,0.17572463768115942,0.059782608695652176,0.016304347826086956,0.034420289855072464
7.0,6,1,4.23,0,0,0,0,50,2,0,36,50,4425,4.3324293785310735,1,8,7.700000000000001,24,Stable,0.5845410628019324,0.20772946859903382,0.11594202898550725,0.03864734299516908,0.05314009661835749
9.0,50,0,3.6,0,0,0,0,50,3,0,43,50,7889,3.99505640765623,0,2,9.9,4,Stable,0.39390862944162436,0.20101522842639594,0.17055837563451776,0.07817258883248732,0.15634517766497463
1.76,2,0,4.63,1,0,1,0,2,1,0,45,9,10622,4.455940500847298,0,8,1.936,60,Slow,0.7714285714285715,0.14285714285714285,0.05714285714285714,0.0,0.02857142857142857
8.0,7,0,4.23,0,0,0,0,50,3,0,43,50,28101,4.114800185046796,0,2,8.8,4,Stable,0.5738461538461539,0.2169230769230769,0.11692307692307692,0.052307692307692305,0.04
4.69,4,1,3.95,0,0,0,0,3,1,0,49,50,55670,4.1214837434884135,1,4,5.159000000000001,24,Stable,0.47735191637630664,0.23693379790940766,0.13414634146341464,0.06620209059233449,0.08536585365853659
8.0,18,1,4.15,0,0,0,0,50,2,0,43,50,42514,3.740885355412335,0,4,8.8,24,Stable,0.5569620253164557,0.21518987341772153,0.11392405063291139,0.04430379746835443,0.06962025316455696
6.0,6,0,3.47,0,0,0,0,10,2,0,45,50,10600,3.8675471698113206,0,2,6.6000000000000005,25,Slow,0.3157894736842105,0.2631578947368421,0.21052631578947367,0.0,0.21052631578947367
6.0,33,0,2.33,0,0,0,0,50,2,0,41,50,32394,3.9246774093968018,0,2,6.6000000000000005,11,Slow,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666
4.65,4,0,5.0,0,0,0,0,9,1,0,36,50,268,3.8917910447761193,0,1,5.115000000000001,32,Slow,nan,nan,nan,nan,nan
2.67,67,0,5.0,0,0,0,0,5,1,0,27,50,13,3.692307692307693,0,8,2.9370000000000003,52,Slow,nan,nan,nan,nan,nan
11.0,10,1,3.5,0,0,0,0,49,3,0,30,50,12919,4.024460097530769,0,2,12.1,53,Slow,0.4,0.2,0.0,0.3,0.1
5.0,26,1,4.0,0,0,0,0,50,2,0,41,50,19867,4.157547692152816,0,2,5.5,46,Slow,0.75,0.0,0.0,0.0,0.25
11.0,11,1,4.22,1,0,1,0,5,3,0,35,50,667,3.7661169415292353,0,1,12.1,52,Stable,0.6098654708520179,0.19282511210762332,0.08968609865470852,0.026905829596412557,0.08071748878923767
7.0,11,0,3.98,0,0,0,0,5,2,0,41,50,43742,4.063965982351059,0,2,7.700000000000001,25,Hot,0.4823348694316436,0.20844854070660523,0.1772657450076805,0.06835637480798772,0.06359447004608294
12.0,11,0,3.61,0,0,0,0,7,3,0,54,50,4811,4.194554146747038,0,2,13.2,60,Stable,0.4269005847953216,0.17543859649122806,0.15204678362573099,0.07602339181286549,0.1695906432748538
1.72,26,1,4.33,0,0,0,0,9,1,0,43,50,1373,4.007283321194465,0,1,1.892,69,Stable,0.5555555555555556,0.2777777777777778,0.1111111111111111,0.05555555555555555,0.0
1.72,2,0,4.23,0,0,0,0,3,1,0,55,50,1250,4.0032,0,1,1.892,21,Slow,0.5384615384615384,0.3076923076923077,0.0,0.15384615384615385,0.0
8.0,47,1,4.21,1,0,1,0,6,3,0,38,50,1659,4.321880650994575,0,1,8.8,22,Hot,0.5793991416309013,0.2041692213366033,0.12323727774371551,0.03801348865726548,0.05518087063151441
5.8,9,1,3.83,0,0,0,0,4,2,0,43,50,28295,3.8099664251634566,0,1,6.38,56,Stable,0.4807692307692308,0.1346153846153846,0.21153846153846154,0.07692307692307693,0.09615384615384616
7.0,6,0,4.12,0,0,0,0,6,2,0,18,50,15538,4.156197708842837,0,3,7.700000000000001,4,Hot,0.5514282611056804,0.20202020202020202,0.12870641902899968,0.05072227652872814,0.06712284131638971
3.66,26,1,3.2,0,0,0,0,50,1,0,140,50,269,3.3382899628252787,0,8,4.026000000000001,24,Slow,0.4,0.2,0.0,0.0,0.4
3.83,4,1,3.76,0,0,0,0,50,1,0,42,50,99283,4.285597735765438,0,2,4.213,4,Stable,0.4836795252225519,0.142433234421365,0.16023738872403562,0.08011869436201781,0.13353115727002968
13.0,84,1,4.36,1,0,1,0,50,3,0,33,50,23719,4.301066655423922,1,2,14.3,4,Hot,0.6296296296296297,0.2048611111111111,0.10030864197530864,0.026234567901234566,0.03896604938271605
6.0,17,1,3.85,0,0,0,0,1,2,0,41,50,50864,4.079643755898081,1,8,6.6000000000000005,11,Stable,0.4700122399020808,0.19583843329253367,0.15299877600979192,0.07221542227662178,0.10893512851897184
15.0,59,0,3.87,0,0,0,0,11,4,0,30,50,7267,4.157836796477226,0,3,16.5,58,Slow,0.46534653465346537,0.24752475247524752,0.10396039603960396,0.0594059405940594,0.12376237623762376
1.71,2,1,4.67,0,0,0,0,2,1,0,31,50,3762,3.7974481658692185,0,1,1.881,25,Slow,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
12.0,43,1,3.87,0,0,0,0,50,3,0,42,50,45524,3.9729373517265616,1,2,13.2,32,Hot,0.47943037974683544,0.1930379746835443,0.15664556962025317,0.055379746835443035,0.11550632911392406
9.0,8,0,4.17,0,0,0,0,50,3,0,41,50,37956,4.030377278954579,0,2,9.9,4,Stable,0.5354938271604939,0.24691358024691357,0.11728395061728394,0.05092592592592592,0.04938271604938271
2.0,56,1,3.73,0,0,0,0,2,1,0,27,50,3119,3.909907021481244,0,2,2.2,24,Stable,0.4146341463414634,0.24390243902439024,0.14634146341463414,0.04878048780487805,0.14634146341463414
5.0,5,1,3.4,0,0,0,0,50,2,0,35,50,98,3.918367346938776,0,1,5.5,4,Slow,0.44,0.12,0.08,0.12,0.24
9.0,14,0,4.14,0,0,0,0,50,3,0,43,50,3972,3.849194360523666,1,3,9.9,52,Hot,0.5636645962732919,0.2080745341614907,0.11024844720496894,0.04192546583850932,0.07608695652173914
16.0,14,1,4.27,1,0,1,0,50,4,0,36,50,514,4.217898832684825,0,1,17.6,23,Stable,0.5905511811023622,0.2440944881889764,0.07086614173228346,0.031496062992125984,0.06299212598425197
7.0,6,0,3.23,0,0,0,0,9,2,0,13,50,1686,3.687425860023725,0,2,7.700000000000001,60,Stable,0.32425742574257427,0.16584158415841585,0.16336633663366337,0.10973597359735973,0.2367986798679868
7.0,84,0,3.93,0,0,0,0,50,2,0,41,50,10501,4.029235310922769,0,2,7.700000000000001,52,Hot,0.502375296912114,0.1920031670625495,0.1405384006334125,0.060570071258907364,0.10451306413301663
8.0,54,0,3.69,0,0,0,0,50,3,0,78,50,78307,3.8402569374385433,1,2,8.8,25,Hot,0.4081548599670511,0.2026359143327842,0.1801208127402526,0.08992311916529379,0.11916529379461833
8.0,7,0,3.8,0,0,0,0,50,3,0,14,50,88,4.045454545454546,0,1,8.8,25,Slow,0.6,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.2
8.0,7,0,3.66,0,0,0,0,50,3,0,24,50,4295,3.849592549476135,0,2,8.8,60,Hot,0.4236111111111111,0.19444444444444445,0.14930555555555555,0.08796296296296297,0.14467592592592593
